Year,Month,Day,Site,SumOfSumVolume
2020,3,2,947,4732
2020,3,3,947,3876
2020,3,4,947,4911
2020,3,5,947,4521
2020,3,6,947,5052
2020,3,7,947,4133
2020,3,8,947,3481
2020,3,9,947,4101
2020,3,10,947,4582
2020,3,11,947,4980
2020,3,12,947,5111
2020,3,13,947,4727
2020,3,14,947,3827
2020,3,15,947,3028
2020,3,16,947,4083
2020,3,17,947,1964
2020,3,18,947,4034
2020,3,19,947,4035
2020,3,20,947,4226
2020,3,21,947,3385
2020,3,22,947,2921
2020,3,23,947,3869
2020,3,24,947,3799
2020,3,25,947,3765
2020,3,26,947,3903
2020,3,27,947,3955
2020,3,28,947,2695
2020,3,29,947,1768
2020,3,30,947,2956
2020,3,31,947,2911
2020,4,1,947,2908
2020,4,2,947,3213
2020,4,3,947,3399
2020,4,4,947,2670
2020,4,5,947,2128
2020,4,6,947,3018
2020,4,7,947,3450
2020,4,8,947,3215
2020,4,9,947,3410
2020,4,10,947,3278
2020,4,11,947,2790
2020,4,12,947,1807
2020,4,13,947,2185
2020,4,14,947,3103
2020,4,15,947,3046
2020,4,16,947,3350
2020,4,17,947,3300
2020,4,18,947,2671
2020,4,19,947,2048
2020,4,20,947,3194
2020,4,21,947,3158
2020,4,22,947,3217
2020,4,23,947,3501
2020,4,24,947,3449
2020,4,25,947,2862
2020,4,26,947,2096
2020,4,27,947,3353
2020,4,28,947,3172
2020,4,29,947,3240
2020,4,30,947,3549
2020,5,1,947,3700
2020,5,2,947,3021
2020,5,3,947,2428
2020,5,4,947,2582
2020,5,5,947,3586
2020,5,6,947,3641
2020,5,7,947,3659
2020,5,8,947,3705
2020,5,9,947,3139
2020,5,10,947,2430
2020,5,11,947,3519
2020,5,12,947,3551
2020,5,13,947,3338
2020,5,14,947,3750
2020,5,15,947,3799
2020,5,16,947,3286
2020,5,17,947,2545
2020,5,18,947,3806
2020,5,19,947,3316
2020,5,20,947,3078
2020,5,21,947,4034
2020,5,22,947,4201
2020,5,23,947,3660
2020,5,24,947,2950
2020,5,25,947,4096
2020,5,26,947,4079
2020,5,27,947,4105
2020,5,28,947,4239
2020,5,29,947,4323
2020,5,30,947,3768
2020,5,31,947,1259
2020,6,1,947,2892
2020,6,2,947,3484
2020,6,3,947,3387
2020,6,4,947,80
2020,1,2,948,4760
2020,1,3,948,5100
2020,1,4,948,4963
2020,1,5,948,4421
2020,1,6,948,5701
2020,1,7,948,5696
2020,1,8,948,5657
2020,1,9,948,5732
2020,1,10,948,5769
2020,1,11,948,5451
2020,1,12,948,4740
2020,1,13,948,5732
2020,1,14,948,5739
2020,1,15,948,5714
2020,1,16,948,5942
2020,1,17,948,5927
2020,1,18,948,5399
2020,1,19,948,4598
2020,1,20,948,5789
2020,1,21,948,5763
2020,1,22,948,5859
2020,1,23,948,5924
2020,1,24,948,5780
2020,1,25,948,5503
2020,1,26,948,4715
2020,1,27,948,5776
2020,1,28,948,5725
2020,1,29,948,5733
2020,1,30,948,5788
2020,1,31,948,5945
2020,2,1,948,5534
2020,2,2,948,4827
2020,2,3,948,5756
2020,2,4,948,5752
2020,2,5,948,5782
2020,2,6,948,5868
2020,2,7,948,5868
2020,2,8,948,5591
2020,2,9,948,4631
2020,2,10,948,5832
2020,2,11,948,5925
2020,2,12,948,5883
2020,2,13,948,5978
2020,2,14,948,6143
2020,2,15,948,5523
2020,2,16,948,4533
2020,2,17,948,5796
2020,2,18,948,5762
2020,2,19,948,5742
2020,2,20,948,5827
2020,2,21,948,5816
2020,2,22,948,2793
2020,2,23,948,3402
2020,2,24,948,5885
2020,2,25,948,5921
2020,2,26,948,5954
2020,2,27,948,6073
2020,2,28,948,6089
2020,2,29,948,5551
2020,3,1,948,4961
2020,3,2,948,5810
2020,3,3,948,5907
2020,3,4,948,5852
2020,3,5,948,5900
2020,3,6,948,5992
2020,3,7,948,5603
2020,3,8,948,4948
2020,3,9,948,5559
2020,3,10,948,5759
2020,3,11,948,5849
2020,3,12,948,5819
2020,3,13,948,5493
2020,3,14,948,4614
2020,3,15,948,4042
2020,3,16,948,4787
2020,3,17,948,1751
2020,3,18,948,4704
2020,3,19,948,4823
2020,3,20,948,4937
2020,3,21,948,4218
2020,3,22,948,3654
2020,3,23,948,4359
2020,3,24,948,4577
2020,3,25,948,4401
2020,3,26,948,4622
2020,3,27,948,4794
2020,3,28,948,3262
2020,3,29,948,2285
2020,3,30,948,3508
2020,3,31,948,3659
2020,4,1,948,3695
2020,4,2,948,3864
2020,4,3,948,3871
2020,4,4,948,3364
2020,4,5,948,2678
2020,4,6,948,3664
2020,4,7,948,3857
2020,4,8,948,3816
2020,4,9,948,4137
2020,4,10,948,3961
2020,4,11,948,3407
2020,4,12,948,2392
2020,4,13,948,2645
2020,4,14,948,3785
2020,4,15,948,3888
2020,4,16,948,3162
2020,4,17,948,4165
2020,4,18,948,3433
2020,4,19,948,2595
2020,4,20,948,3953
2020,4,21,948,4049
2020,4,22,948,4037
2020,4,23,948,4134
2020,4,24,948,4392
2020,4,25,948,3421
2020,4,26,948,2836
2020,4,27,948,4054
2020,4,28,948,4103
2020,4,29,948,4159
2020,4,30,948,4089
2020,5,1,948,4352
2020,5,2,948,3669
2020,5,3,948,3016
2020,5,4,948,3278
2020,5,5,948,4498
2020,5,6,948,4383
2020,5,7,948,4426
2020,5,8,948,4784
2020,5,9,948,4049
2020,5,10,948,3403
2020,5,11,948,4564
2020,5,12,948,4539
2020,5,13,948,4525
2020,5,14,948,4924
2020,5,15,948,4830
2020,5,16,948,4167
2020,5,17,948,3556
2020,5,18,948,4773
2020,5,19,948,4259
2020,5,20,948,3888
2020,5,21,948,5223
2020,5,22,948,5299
2020,5,23,948,4641
2020,5,24,948,3950
2020,5,25,948,5083
2020,5,26,948,5285
2020,5,27,948,5484
2020,5,28,948,5602
2020,5,29,948,5780
2020,5,30,948,5006
2020,5,31,948,1889
2020,6,1,948,3957
2020,6,2,948,4511
2020,6,3,948,4405
2020,6,4,948,94
2020,1,2,950,471
2020,1,3,950,686
2020,1,4,950,804
2020,1,5,950,918
2020,1,6,950,583
2020,1,7,950,658
2020,1,8,950,650
2020,1,9,950,624
2020,1,10,950,640
2020,1,11,950,514
2020,1,12,950,325
2020,1,13,950,418
2020,1,14,950,535
2020,1,15,950,761
2020,1,16,950,523
2020,1,17,950,708
2020,1,18,950,916
2020,1,19,950,893
2020,1,20,950,527
2020,1,21,950,658
2020,1,22,950,701
2020,1,23,950,707
2020,1,24,950,632
2020,1,25,950,974
2020,1,26,950,894
2020,1,27,950,664
2020,1,28,950,681
2020,1,29,950,695
2020,1,30,950,662
2020,1,31,950,642
2020,2,1,950,915
2020,2,2,950,933
2020,2,3,950,756
2020,2,4,950,767
2020,2,5,950,745
2020,2,6,950,777
2020,2,7,950,578
2020,2,8,950,845
2020,2,9,950,413
2020,2,10,950,526
2020,2,11,950,484
2020,2,12,950,762
2020,2,13,950,686
2020,2,14,950,747
2020,2,15,950,449
2020,2,16,950,682
2020,2,17,950,675
2020,2,18,950,530
2020,2,19,950,474
2020,2,20,950,628
2020,2,21,950,467
2020,2,22,950,785
2020,2,23,950,891
2020,2,24,950,661
2020,2,25,950,685
2020,2,26,950,770
2020,2,27,950,786
2020,2,28,950,616
2020,2,29,950,782
2020,3,1,950,909
2020,3,2,950,798
2020,3,3,950,950
2020,3,4,950,894
2020,3,5,950,787
2020,3,6,950,817
2020,3,7,950,839
2020,3,8,950,612
2020,3,9,950,486
2020,3,10,950,744
2020,3,11,950,667
2020,3,12,950,622
2020,3,13,950,979
2020,3,14,950,1100
2020,3,15,950,1338
2020,3,16,950,1227
2020,3,17,950,663
2020,3,18,950,1134
2020,3,19,950,1434
2020,3,20,950,1464
2020,3,21,950,1122
2020,3,22,950,1570
2020,3,23,950,1167
2020,3,24,950,1295
2020,3,25,950,1585
2020,3,26,950,1453
2020,3,27,950,717
2020,3,28,950,998
2020,3,29,950,1080
2020,3,30,950,906
2020,3,31,950,1242
2020,4,1,950,1219
2020,4,2,950,1049
2020,4,3,950,1217
2020,4,4,950,1241
2020,4,5,950,1149
2020,4,6,950,1677
2020,4,7,950,1786
2020,4,8,950,1561
2020,4,9,950,1336
2020,4,10,950,1390
2020,4,11,950,1644
2020,4,12,950,898
2020,4,13,950,1658
2020,4,14,950,1755
2020,4,15,950,1906
2020,4,16,950,1643
2020,4,17,950,1485
2020,4,18,950,1243
2020,4,19,950,1735
2020,4,20,950,1893
2020,4,21,950,1856
2020,4,22,950,1512
2020,4,23,950,1633
2020,4,24,950,1564
2020,4,25,950,1741
2020,4,26,950,1314
2020,4,27,950,1820
2020,4,28,950,1581
2020,4,29,950,1092
2020,4,30,950,1122
2020,5,1,950,1542
2020,5,2,950,1778
2020,5,3,950,2049
2020,5,4,950,2185
2020,5,5,950,2748
2020,5,6,950,2147
2020,5,7,950,1667
2020,5,8,950,2011
2020,5,9,950,2268
2020,5,10,950,1152
2020,5,11,950,1882
2020,5,12,950,1593
2020,5,13,950,1762
2020,5,14,950,2040
2020,5,15,950,1298
2020,5,16,950,1772
2020,5,17,950,1825
2020,5,18,950,1552
2020,5,19,950,1691
2020,5,20,950,1876
2020,5,21,950,1727
2020,5,22,950,1274
2020,5,23,950,1617
2020,5,24,950,2168
2020,5,25,950,1992
2020,5,26,950,2041
2020,5,27,950,2098
2020,5,28,950,2140
2020,5,29,950,2057
2020,5,30,950,2045
2020,5,31,950,2162
2020,6,1,950,2255
2020,6,2,950,1737
2020,6,3,950,1239
2020,6,4,950,0
2020,3,2,951,2554
2020,3,3,951,4172
2020,3,4,951,5604
2020,3,5,951,5023
2020,3,6,951,6012
2020,3,7,951,5049
2020,3,8,951,2236
2020,3,9,951,5746
2020,3,10,951,5838
2020,3,11,951,6256
2020,3,12,951,5654
2020,3,13,951,5590
2020,3,14,951,4305
2020,3,15,951,3379
2020,3,16,951,4494
2020,3,17,951,2037
2020,3,18,951,4549
2020,3,19,951,4526
2020,3,20,951,4703
2020,3,21,951,3587
2020,3,22,951,3191
2020,3,23,951,4296
2020,3,24,951,4419
2020,3,25,951,4333
2020,3,26,951,4383
2020,3,27,951,4665
2020,3,28,951,2417
2020,3,29,951,1460
2020,3,30,951,2988
2020,3,31,951,2968
2020,4,1,951,3027
2020,4,2,951,3252
2020,4,3,951,3450
2020,4,4,951,2383
2020,4,5,951,1862
2020,4,6,951,3166
2020,4,7,951,3299
2020,4,8,951,3177
2020,4,9,951,3370
2020,4,10,951,2939
2020,4,11,951,2384
2020,4,12,951,1656
2020,4,13,951,1839
2020,4,14,951,3274
2020,4,15,951,3236
2020,4,16,951,3414
2020,4,17,951,3511
2020,4,18,951,2494
2020,4,19,951,1905
2020,4,20,951,3133
2020,4,21,951,3472
2020,4,22,951,3414
2020,4,23,951,3662
2020,4,24,951,3681
2020,4,25,951,2673
2020,4,26,951,1934
2020,4,27,951,3449
2020,4,28,951,3507
2020,4,29,951,3462
2020,4,30,951,3753
2020,5,1,951,3844
2020,5,2,951,2760
2020,5,3,951,2096
2020,5,4,951,2289
2020,5,5,951,3855
2020,5,6,951,3950
2020,5,7,951,3968
2020,5,8,951,4169
2020,5,9,951,3073
2020,5,10,951,2200
2020,5,11,951,3765
2020,5,12,951,3932
2020,5,13,951,3995
2020,5,14,951,4123
2020,5,15,951,4161
2020,5,16,951,3207
2020,5,17,951,2629
2020,5,18,951,4295
2020,5,19,951,3981
2020,5,20,951,3476
2020,5,21,951,4400
2020,5,22,951,4780
2020,5,23,951,3728
2020,5,24,951,3042
2020,5,25,951,4625
2020,5,26,951,4779
2020,5,27,951,4802
2020,5,28,951,4823
2020,5,29,951,4918
2020,5,30,951,3900
2020,5,31,951,1309
2020,6,1,951,2985
2020,6,2,951,4196
2020,6,3,951,3690
2020,6,4,951,74
2020,1,1,1002,3295
2020,1,2,1002,4714
2020,1,3,1002,4939
2020,1,4,1002,4084
2020,1,5,1002,3759
2020,1,6,1002,4440
2020,1,7,1002,4754
2020,1,8,1002,5042
2020,1,9,1002,5577
2020,1,10,1002,5726
2020,1,11,1002,4464
2020,1,12,1002,3874
2020,1,13,1002,4967
2020,1,14,1002,5510
2020,1,15,1002,5505
2020,1,16,1002,5577
2020,1,17,1002,6087
2020,1,18,1002,4399
2020,1,19,1002,4794
2020,1,20,1002,5229
2020,1,21,1002,5491
2020,1,22,1002,5714
2020,1,23,1002,5995
2020,1,24,1002,6373
2020,1,25,1002,4503
2020,1,26,1002,4704
2020,1,27,1002,5142
2020,1,28,1002,5467
2020,1,29,1002,5388
2020,1,30,1002,5834
2020,1,31,1002,6548
2020,2,1,1002,5182
2020,2,2,1002,4909
2020,2,3,1002,4982
2020,2,4,1002,5406
2020,2,5,1002,5346
2020,2,6,1002,5969
2020,2,7,1002,6610
2020,2,8,1002,5265
2020,2,9,1002,5170
2020,2,10,1002,5301
2020,2,11,1002,5580
2020,2,12,1002,5667
2020,2,13,1002,6137
2020,2,14,1002,6481
2020,2,15,1002,4728
2020,2,16,1002,4545
2020,2,17,1002,5446
2020,2,18,1002,5759
2020,2,19,1002,6157
2020,2,20,1002,6430
2020,2,21,1002,6808
2020,2,22,1002,4675
2020,2,23,1002,4851
2020,2,24,1002,5301
2020,2,25,1002,5624
2020,2,26,1002,5866
2020,2,27,1002,6310
2020,2,28,1002,6877
2020,2,29,1002,4379
2020,3,1,1002,4942
2020,3,2,1002,5311
2020,3,3,1002,5776
2020,3,4,1002,5853
2020,3,5,1002,5848
2020,3,6,1002,6430
2020,3,7,1002,4324
2020,3,8,1002,4468
2020,3,9,1002,5313
2020,3,10,1002,5190
2020,3,11,1002,5180
2020,3,12,1002,5132
2020,3,13,1002,4842
2020,3,14,1002,3115
2020,3,15,1002,2298
2020,3,16,1002,3330
2020,3,17,1002,1968
2020,3,18,1002,3167
2020,3,19,1002,3151
2020,3,20,1002,3134
2020,3,21,1002,1996
2020,3,22,1002,1646
2020,3,23,1002,2694
2020,3,24,1002,2810
2020,3,25,1002,2693
2020,3,26,1002,2551
2020,3,27,1002,2572
2020,3,28,1002,1519
2020,3,29,1002,1119
2020,3,30,1002,1119
2020,3,31,1002,2276
2020,4,1,1002,2181
2020,4,2,1002,2207
2020,4,3,1002,2171
2020,4,4,1002,1464
2020,4,5,1002,1146
2020,4,6,1002,2037
2020,4,7,1002,2193
2020,4,8,1002,2137
2020,4,9,1002,2113
2020,4,10,1002,1678
2020,4,11,1002,1497
2020,4,12,1002,1068
2020,4,13,1002,1144
2020,4,14,1002,2025
2020,4,15,1002,2078
2020,4,16,1002,2079
2020,4,17,1002,2124
2020,4,18,1002,1444
2020,4,19,1002,1098
2020,4,20,1002,2085
2020,4,21,1002,2176
2020,4,22,1002,2168
2020,4,23,1002,2192
2020,4,24,1002,2157
2020,4,25,1002,1516
2020,4,26,1002,1134
2020,4,27,1002,2110
2020,4,28,1002,2204
2020,4,29,1002,2229
2020,4,30,1002,2238
2020,5,1,1002,2326
2020,5,2,1002,523
2020,5,3,1002,373
2020,5,4,1002,1134
2020,5,5,1002,2222
2020,5,6,1002,2341
2020,5,7,1002,2294
2020,5,8,1002,2295
2020,5,9,1002,1653
2020,5,10,1002,1205
2020,5,11,1002,2089
2020,5,12,1002,2291
2020,5,13,1002,2141
2020,5,14,1002,2215
2020,5,15,1002,2333
2020,5,16,1002,1682
2020,5,17,1002,1334
2020,5,18,1002,2359
2020,5,19,1002,2427
2020,5,20,1002,2428
2020,5,21,1002,2491
2020,5,22,1002,2502
2020,5,23,1002,1771
2020,5,24,1002,1539
2020,5,25,1002,2377
2020,5,26,1002,2483
2020,5,27,1002,2370
2020,5,28,1002,2498
2020,5,29,1002,2520
2020,5,30,1002,1950
2020,5,31,1002,1467
2020,6,1,1002,1621
2020,6,2,1002,2473
2020,6,3,1002,2494
2020,6,4,1002,62
2020,1,1,1124,26156
2020,1,2,1124,35379
2020,1,3,1124,38747
2020,1,4,1124,35372
2020,1,5,1124,31131
2020,1,6,1124,42207
2020,1,7,1124,44779
2020,1,8,1124,46170
2020,1,9,1124,47250
2020,1,10,1124,47993
2020,1,11,1124,40322
2020,1,12,1124,36861
2020,1,13,1124,43919
2020,1,14,1124,48073
2020,1,15,1124,48557
2020,1,16,1124,48481
2020,1,17,1124,50131
2020,1,18,1124,41520
2020,1,19,1124,36562
2020,1,20,1124,48679
2020,1,21,1124,49835
2020,1,22,1124,50558
2020,1,23,1124,51226
2020,1,24,1124,50895
2020,1,25,1124,43343
2020,1,26,1124,37741
2020,1,27,1124,47993
2020,1,28,1124,50540
2020,1,29,1124,50557
2020,1,30,1124,51487
2020,1,31,1124,51509
2020,2,1,1124,46198
2020,2,2,1124,39398
2020,2,3,1124,48161
2020,2,4,1124,49258
2020,2,5,1124,50204
2020,2,6,1124,51116
2020,2,7,1124,51343
2020,2,8,1124,44080
2020,2,9,1124,32873
2020,2,10,1124,47521
2020,2,11,1124,48289
2020,2,12,1124,50678
2020,2,13,1124,51344
2020,2,14,1124,50787
2020,2,15,1124,39491
2020,2,16,1124,34283
2020,2,17,1124,45688
2020,2,18,1124,48270
2020,2,19,1124,49327
2020,2,20,1124,49966
2020,2,21,1124,49101
2020,2,22,1124,39689
2020,2,23,1124,34665
2020,2,24,1124,47490
2020,2,25,1124,49289
2020,2,26,1124,51344
2020,2,27,1124,51486
2020,2,28,1124,52678
2020,2,29,1124,42507
2020,3,1,1124,36279
2020,3,2,1124,48756
2020,3,3,1124,49855
2020,3,4,1124,51401
2020,3,5,1124,49215
2020,3,6,1124,51174
2020,3,7,1124,41460
2020,3,8,1124,35589
2020,3,9,1124,46100
2020,3,10,1124,47705
2020,3,11,1124,48210
2020,3,12,1124,46953
2020,3,13,1124,39783
2020,3,14,1124,27821
2020,3,15,1124,23090
2020,3,16,1124,30506
2020,3,17,1124,20901
2020,3,18,1124,29727
2020,3,19,1124,28927
2020,3,20,1124,29610
2020,3,21,1124,22082
2020,3,22,1124,20958
2020,3,23,1124,25347
2020,3,24,1124,26361
2020,3,25,1124,23943
2020,3,26,1124,23739
2020,3,27,1124,25166
2020,3,28,1124,10581
2020,3,29,1124,7507
2020,3,30,1124,13475
2020,3,31,1124,12698
2020,4,1,1124,12688
2020,4,2,1124,13019
2020,4,3,1124,14024
2020,4,4,1124,10530
2020,4,5,1124,8415
2020,4,6,1124,12839
2020,4,7,1124,13330
2020,4,8,1124,13368
2020,4,9,1124,13484
2020,4,10,1124,12011
2020,4,11,1124,9580
2020,4,12,1124,6873
2020,4,13,1124,7685
2020,4,14,1124,12924
2020,4,15,1124,13277
2020,4,16,1124,13530
2020,4,17,1124,14365
2020,4,18,1124,10569
2020,4,19,1124,8418
2020,4,20,1124,13148
2020,4,21,1124,13739
2020,4,22,1124,14009
2020,4,23,1124,14536
2020,4,24,1124,15188
2020,4,25,1124,10817
2020,4,26,1124,8725
2020,4,27,1124,13903
2020,4,28,1124,14413
2020,4,29,1124,14349
2020,4,30,1124,15071
2020,5,1,1124,15642
2020,5,2,1124,11210
2020,5,3,1124,8931
2020,5,4,1124,9435
2020,5,5,1124,16468
2020,5,6,1124,16551
2020,5,7,1124,17199
2020,5,8,1124,17796
2020,5,9,1124,13650
2020,5,10,1124,10888
2020,5,11,1124,16377
2020,5,12,1124,17117
2020,5,13,1124,17652
2020,5,14,1124,17993
2020,5,15,1124,19296
2020,5,16,1124,14758
2020,5,17,1124,12759
2020,5,18,1124,21418
2020,5,19,1124,22689
2020,5,20,1124,22995
2020,5,21,1124,23933
2020,5,22,1124,24501
2020,5,23,1124,18773
2020,5,24,1124,16603
2020,5,25,1124,24091
2020,5,26,1124,24867
2020,5,27,1124,26053
2020,5,28,1124,26529
2020,5,29,1124,28100
2020,5,30,1124,20965
2020,5,31,1124,18115
2020,6,1,1124,18818
2020,6,2,1124,27676
2020,6,3,1124,27201
2020,6,4,1124,244
2020,1,1,1394,10378
2020,1,2,1394,9621
2020,1,3,1394,11384
2020,1,4,1394,11093
2020,1,5,1394,11638
2020,1,6,1394,11051
2020,1,7,1394,11799
2020,1,8,1394,12118
2020,1,9,1394,12093
2020,1,10,1394,12478
2020,1,11,1394,10457
2020,1,12,1394,12152
2020,1,13,1394,11213
2020,1,14,1394,12255
2020,1,15,1394,12622
2020,1,16,1394,12665
2020,1,17,1394,13056
2020,1,18,1394,11928
2020,1,19,1394,11971
2020,1,20,1394,12243
2020,1,21,1394,12316
2020,1,22,1394,13024
2020,1,23,1394,13199
2020,1,24,1394,13294
2020,1,25,1394,11987
2020,1,26,1394,11568
2020,1,27,1394,11732
2020,1,28,1394,12601
2020,1,29,1394,12940
2020,1,30,1394,13175
2020,1,31,1394,13409
2020,2,1,1394,11403
2020,2,2,1394,12203
2020,2,3,1394,11670
2020,2,4,1394,12243
2020,2,5,1394,12901
2020,2,6,1394,13120
2020,2,7,1394,12714
2020,2,8,1394,10728
2020,2,9,1394,9644
2020,2,10,1394,11393
2020,2,11,1394,11953
2020,2,12,1394,13353
2020,2,13,1394,13689
2020,2,14,1394,13657
2020,2,15,1394,10849
2020,2,16,1394,11217
2020,2,17,1394,11343
2020,2,18,1394,11757
2020,2,19,1394,12037
2020,2,20,1394,12246
2020,2,21,1394,12312
2020,2,22,1394,10968
2020,2,23,1394,11080
2020,2,24,1394,11787
2020,2,25,1394,12354
2020,2,26,1394,13045
2020,2,27,1394,13129
2020,2,28,1394,13214
2020,2,29,1394,11330
2020,3,1,1394,12057
2020,3,2,1394,12276
2020,3,3,1394,13009
2020,3,4,1394,13921
2020,3,5,1394,13830
2020,3,6,1394,13770
2020,3,7,1394,11756
2020,3,8,1394,12367
2020,3,9,1394,12074
2020,3,10,1394,12762
2020,3,11,1394,12426
2020,3,12,1394,12811
2020,3,13,1394,11697
2020,3,14,1394,11083
2020,3,15,1394,11428
2020,3,16,1394,10155
2020,3,17,1394,10727
2020,3,18,1394,9757
2020,3,19,1394,10946
2020,3,20,1394,10756
2020,3,21,1394,9759
2020,3,22,1394,10781
2020,3,23,1394,8358
2020,3,24,1394,8800
2020,3,25,1394,9310
2020,3,26,1394,9363
2020,3,27,1394,8936
2020,3,28,1394,3359
2020,3,29,1394,2500
2020,3,30,1394,3670
2020,3,31,1394,3971
2020,4,1,1394,3976
2020,4,2,1394,3899
2020,4,3,1394,4559
2020,4,4,1394,4021
2020,4,5,1394,3409
2020,4,6,1394,4351
2020,4,7,1394,4799
2020,4,8,1394,4220
2020,4,9,1394,4249
2020,4,10,1394,4068
2020,4,11,1394,4127
2020,4,12,1394,2458
2020,4,13,1394,2906
2020,4,14,1394,4271
2020,4,15,1394,4577
2020,4,16,1394,4565
2020,4,17,1394,4587
2020,4,18,1394,3628
2020,4,19,1394,3445
2020,4,20,1394,4314
2020,4,21,1394,4633
2020,4,22,1394,4541
2020,4,23,1394,4767
2020,4,24,1394,5107
2020,4,25,1394,4301
2020,4,26,1394,3437
2020,4,27,1394,4643
2020,4,28,1394,4745
2020,4,29,1394,4473
2020,4,30,1394,4777
2020,5,1,1394,5400
2020,5,2,1394,5158
2020,5,3,1394,4961
2020,5,4,1394,4915
2020,5,5,1394,7200
2020,5,6,1394,7462
2020,5,7,1394,7137
2020,5,8,1394,7996
2020,5,9,1394,8167
2020,5,10,1394,5724
2020,5,11,1394,6719
2020,5,12,1394,7082
2020,5,13,1394,7273
2020,5,14,1394,8017
2020,5,15,1394,7525
2020,5,16,1394,7877
2020,5,17,1394,7624
2020,5,18,1394,8213
2020,5,19,1394,9734
2020,5,20,1394,10907
2020,5,21,1394,9093
2020,5,22,1394,9110
2020,5,23,1394,8232
2020,5,24,1394,9509
2020,5,25,1394,10239
2020,5,26,1394,10482
2020,5,27,1394,11401
2020,5,28,1394,11961
2020,5,29,1394,11791
2020,5,30,1394,11040
2020,5,31,1394,11062
2020,6,1,1394,12137
2020,6,2,1394,12808
2020,6,3,1394,9648
2020,6,4,1394,107
2020,1,9,2048,0
2020,1,1,2057,11684
2020,1,2,2057,21896
2020,1,3,2057,23441
2020,1,4,2057,18623
2020,1,5,2057,16519
2020,1,6,2057,26425
2020,1,7,2057,27821
2020,1,8,2057,28290
2020,1,9,2057,29083
2020,1,10,2057,28720
2020,1,11,2057,21553
2020,1,12,2057,18454
2020,1,13,2057,27482
2020,1,14,2057,28394
2020,1,15,2057,29356
2020,1,16,2057,29367
2020,1,17,2057,29605
2020,1,18,2057,20048
2020,1,19,2057,18434
2020,1,20,2057,27555
2020,1,21,2057,28585
2020,1,22,2057,28752
2020,1,23,2057,29147
2020,1,24,2057,28377
2020,1,25,2057,23231
2020,1,26,2057,18935
2020,1,27,2057,28459
2020,1,28,2057,29562
2020,1,29,2057,30010
2020,1,30,2057,29801
2020,1,31,2057,29546
2020,2,1,2057,21897
2020,2,2,2057,18466
2020,2,3,2057,28627
2020,2,4,2057,29532
2020,2,5,2057,29875
2020,2,6,2057,30032
2020,2,7,2057,29493
2020,2,8,2057,22338
2020,2,9,2057,16559
2020,2,10,2057,28850
2020,2,11,2057,28763
2020,2,12,2057,29695
2020,2,13,2057,30455
2020,2,14,2057,29373
2020,2,15,2057,20463
2020,2,16,2057,17604
2020,2,17,2057,28180
2020,2,18,2057,28359
2020,2,19,2057,28920
2020,2,20,2057,29135
2020,2,21,2057,27587
2020,2,22,2057,21116
2020,2,23,2057,18226
2020,2,24,2057,28354
2020,2,25,2057,29471
2020,2,26,2057,30009
2020,2,27,2057,30263
2020,2,28,2057,30073
2020,2,29,2057,21095
2020,3,1,2057,18522
2020,3,2,2057,29870
2020,3,3,2057,30014
2020,3,4,2057,30292
2020,3,5,2057,30257
2020,3,6,2057,29983
2020,3,7,2057,23043
2020,3,8,2057,18350
2020,3,9,2057,28052
2020,3,10,2057,28812
2020,3,11,2057,28532
2020,3,12,2057,29202
2020,3,13,2057,25165
2020,3,14,2057,16786
2020,3,15,2057,13277
2020,3,16,2057,19648
2020,3,17,2057,11568
2020,3,18,2057,19454
2020,3,19,2057,19639
2020,3,20,2057,20078
2020,3,21,2057,13125
2020,3,22,2057,11256
2020,3,23,2057,17116
2020,3,24,2057,17249
2020,3,25,2057,16234
2020,3,26,2057,16786
2020,3,27,2057,17039
2020,3,28,2057,8211
2020,3,29,2057,5078
2020,3,30,2057,9996
2020,3,31,2057,9490
2020,4,1,2057,9602
2020,4,2,2057,10223
2020,4,3,2057,10812
2020,4,4,2057,7506
2020,4,5,2057,5521
2020,4,6,2057,9967
2020,4,7,2057,10462
2020,4,8,2057,10253
2020,4,9,2057,10675
2020,4,10,2057,9331
2020,4,11,2057,7006
2020,4,12,2057,4579
2020,4,13,2057,5581
2020,4,14,2057,10104
2020,4,15,2057,10294
2020,4,16,2057,10580
2020,4,17,2057,10885
2020,4,18,2057,7389
2020,4,19,2057,5464
2020,4,20,2057,10302
2020,4,21,2057,10362
2020,4,22,2057,10565
2020,4,23,2057,11324
2020,4,24,2057,11650
2020,4,25,2057,7696
2020,4,26,2057,5783
2020,4,27,2057,10783
2020,4,28,2057,10700
2020,4,29,2057,10739
2020,4,30,2057,11625
2020,5,1,2057,11782
2020,5,2,2057,7976
2020,5,3,2057,6031
2020,5,4,2057,6730
2020,5,5,2057,12282
2020,5,6,2057,12285
2020,5,7,2057,12282
2020,5,8,2057,12733
2020,5,9,2057,8928
2020,5,10,2057,6491
2020,5,11,2057,12185
2020,5,12,2057,12538
2020,5,13,2057,12561
2020,5,14,2057,13238
2020,5,15,2057,12953
2020,5,16,2057,8905
2020,5,17,2057,7397
2020,5,18,2057,15052
2020,5,19,2057,15589
2020,5,20,2057,15992
2020,5,21,2057,16504
2020,5,22,2057,16506
2020,5,23,2057,12043
2020,5,24,2057,9684
2020,5,25,2057,16258
2020,5,26,2057,16538
2020,5,27,2057,17186
2020,5,28,2057,17615
2020,5,29,2057,18241
2020,5,30,2057,12822
